2025 Jul 08 | DevBcn | https://www.devbcn.com/ | 🇪🇸 | AI for Java Developers: From Buzzword to Code
2022 Jun 25 | Confitura | https://2022.confitura.pl/ | 🇵🇱 | Demystifying 'Event' Related Software Concepts and Methodologies | https://www.youtube.com/watch?v=uvxr4yYbgzU
2022 Jun 22 | Madrid JUG | | 🇪🇸 | Demystifying 'Event' Related Software Concepts and Methodologies | https://www.youtube.com/watch?v=ks47s_pDCbk
2022 Jun 21 | Barcelona JUG | | 🇪🇸 | Demystifying 'Event' Related Software Concepts and Methodologies
2022 May 28 | Java Day Istanbul | https://www.javaday.istanbul/ | 🇹🇷 | Give your application memories | https://www.youtube.com/watch?v=pKIHqhHga1s
2022 May 26 | jPrime | http://jprime.io/ | 🇧🇬 | Location transparency | https://www.youtube.com/watch?v=SCw5eYyUj2s
2022 May 26 | jPrime | http://jprime.io/ | 🇧🇬 | Demystifying 'Event' Related Software Concepts and Methodologies | https://www.youtube.com/watch?v=gkMFm1VVxyI
2022 May 24 | DevOps Pro Europe | https://devopspro.lt/ | ONLINE | Location transparency
2022 May 17 | Voxxed Days Zürich | https://voxxeddays.com/zurich/ | 🇨🇭 | Location transparency | https://www.youtube.com/watch?v=eEj7MlYFo4M
2022 May 03 | JAX Mainz | https://jax.de/mainz-en | 🇩🇪 | Give your application memories
2022 Apr 28 | DevOpsCon London | https://devopscon.io/london/ | 🇬🇧 | Location transparency
2022 Apr 14 | PRODYNA Experience Days | | ONLINE | Event-driven - from concept to mission critical solutions
2022 Feb 24 | ConFoo | https://confoo.ca/en/2022/ | ONLINE | Give your application memories
2022 Feb 23 | ConFoo | https://confoo.ca/en/2022 | ONLINE | Demystifying 'Event' Related Software Concepts and Methodologies
2021 Dec 09 | Bulgarian JUG | https://jug.bg/events/demystifying-event-related-software-concepts-and-methodologies/ | 🇧🇬 | Demystifying 'Event' Related Software Concepts and Methodologies | https://www.youtube.com/watch?v=TnKzCFPtl0E
2021 Nov 02 | Devoxx UK | https://www.devoxx.co.uk | ONLINE | Demystifying 'Event' Related Software Concepts and Methodologies | https://www.youtube.com/watch?v=z35PGkaEVj8
2021 Oct 05 | JAX London | https://jaxlondon.com | ONLINE | Demystifying 'Event' Related Software Concepts and Methodologies
2020 Oct 23 | JFuture | https://jfuture.dev/ | ONLINE | Give your application memories | https://www.youtube.com/watch?v=etpqWxXMEyQ
2020 Oct 14 | JDD | https://jdd.org.pl/ | ONLINE | Give your application memories
2019 Nov 30 | Byte My Code | https://bytemycode.pl/ | 🇵🇱 | Decomposing Java applications
2019 Oct 25 | Share&lt;IT&gt; | https://shareit.hycom.pl/ | 🇵🇱 | Decomposing Java applications
2019 Sep 25 | Liferay Warsaw Tech Meetup | https://www.meetup.com/Liferay-Warsaw-Tech-Meetup/events/264493413/ | 🇵🇱 | Liferay Portal - the Java platform for busy developers
2019 May 31 | Riga Dev Days | https://2019.rigadevdays.lv/ | 🇱🇻 | Decomposing Java applications | https://www.youtube.com/watch?v=nHRkSleCeMw
2019 Apr 05 | JPoint | https://jpoint.ru/ | 🇷🇺 | Decomposing Java applications | https://www.youtube.com/watch?v=HL70ymW6GpM
2018 Dec 12 | Madrid JUG | https://www.meetup.com/MadridJUG/events/ | 🇪🇸 | Decomposing Java applications | https://www.youtube.com/watch?v=18zKdzV4AiI
2018 Nov 19 | Øredev | http://oredev.org/2018 | 🇸🇪 | Decomposing Java applications | https://vimeo.com/311505951
2018 Oct 18 | Heapcon | https://heapcon.io/ | 🇷🇸 | Decomposing Java applications | https://www.youtube.com/watch?v=2_v2JybFKUw
2018 Oct 02 | Liferay Digital Solutions Forum | https://www.liferay.com/web/events-ldsf-uk | 🇬🇧 | Untangling dependencies in modular systems | https://www.youtube.com/watch?v=hGNrZmr0zz8
2018 Jun 30 | Confitura | https://2018.confitura.pl/ | 🇵🇱 | Decomposing Java applications | https://www.youtube.com/watch?v=9wRSPBixRX8
2018 Jun 14 | IT Manager of Tomorrow | http://www.itmtconf.com/2018-en/ | 🇵🇱 | The fruits of our labour | https://www.youtube.com/watch?v=M4kxGttQ9RA
2018 Jun 06 | Liferay France Symposium | https://www.liferay.com/web/events-symposium-france | 🇫🇷 | Why Liferay's Community Matters More Than Ever | https://www.youtube.com/watch?v=O3C6OcVQ_es
2018 May 29 | jPrime | http://jprime.io/ | 🇧🇬 | Decomposing Java applications | https://www.youtube.com/watch?v=FodUKpwtae0
2018 May 18 | JEEConf | http://jeeconf.com/ | 🇺🇦 | Decomposing Java applications | https://www.youtube.com/watch?v=OFgoSnlZEII
2018 May 10 | GeeCON | https://2018.geecon.org/ | 🇵🇱 | Decomposing Java applications | https://www.youtube.com/watch?v=LrbuL9zBlLo
2018 May 08 | JavaCRO | http://2018.javacro.hr/eng | 🇭🇷 | Decomposing Java applications
2018 May 07 | JavaCRO | http://2018.javacro.hr/eng | 🇭🇷 | The fruits of our labour
2018 May 05 | Java Day Istanbul | https://javaday.istanbul/ | 🇹🇷 | Decomposing Java applications | https://www.youtube.com/watch?v=OM8QB3H-rdM
2018 Apr 21 | Bulgarian JUG | https://jug.bg/events/liferay-workshop/ | 🇧🇬 | Why choose between CMS and custom Java app when you can have both with Liferay?
2018 Apr 17 | Java With The Best | https://java.withthebest.com/ | ONLINE | Fantastic Java contracts - and where to define them?
2018 Feb 17 | Javantura | https://javantura.com | 🇭🇷 | Fantastic Java contracts - and where to define them? | https://www.youtube.com/watch?v=tadgCsWUgfQ
2018 Jan 23 | Let's Manage IT | https://events.letsmanageit.pl/LMIT40 | 🇵🇱 | The fruits of our labour
2017 Dec 04 | ConFoo | https://confoo.ca/en/yvr2017/ | 🇨🇦 | Fantastic Java contracts - and where to define them?
2017 Dec 04 | ConFoo | https://confoo.ca/en/yvr2017/ | 🇨🇦 | Microservices and Modularity or the difference between treatment and cure!
2017 Nov 17 | Liferay Italy Symposium | https://www.liferay.com/web/events-symposium-italy/home | 🇮🇹 | Why Liferay's Community Matters More Than Ever! | https://www.youtube.com/watch?v=nLtxcs6LJhs
2017 Nov 17 | Liferay Italy Symposium | https://www.liferay.com/web/events-symposium-italy/home | 🇮🇹 | From zero to production in 1 conference talk time
2017 Nov 09 | Devoxx | https://devoxx.be/ | 🇧🇪 | Launching Projects Faster with WeDeploy | https://www.youtube.com/watch?v=sSF0eeXY7IM
2017 Nov 08 | Liferay Digital Solutions Forum | https://www.liferay.com/web/events-ldsf-uk | 🇬🇧 | Launching Projects Faster with WeDeploy | https://www.youtube.com/watch?v=GQ0NiOethVQ
2017 Oct 24 | OSGi Community Event | https://www.osgi.org/2017-osgi-community-event/ | 🇩🇪 | Fantastic Java contracts - and where to define them? | https://www.youtube.com/watch?v=bJOwczoRz90
2017 Oct 10 | Brussels JUG meetup | https://www.meetup.com/BruJUG/events/243469673/ | 🇧🇪 | Fantastic Java contracts - and where to define them?
2017 Sep 26 | TomcatCon | https://tomcat.apache.org/conference.html | 🇬🇧 | Science of buzzwords (demystifying software trends)
2017 Jul 11 | Hackatrain 2017 | http://hackatrain.nl/ | 🇩🇪 | From zero to production in 1 conference talk time
2017 Jun 22 | Hackatrain 2017 pre-gathering | https://www.facebook.com/events/1653165014946188/ | 🇳🇱 | Science of buzzwords (demystifying software trends)
2017 Jun 19 | JDK IO | https://jdk.io/ | 🇩🇰 | Fantastic Java contracts - and where to define them? | https://www.youtube.com/watch?v=1wRpaEr2dEk
2017 May 30 | jPrime | http://jprime.io/ | 🇧🇬 | Fantastic Java contracts - and where to define them? | https://www.youtube.com/watch?v=mwpm6KLt8AA
2017 May 26 | JEEConf | http://jeeconf.com/ | 🇺🇦 | What's not new in modular Java? | https://www.youtube.com/watch?v=6lz_UWW-mqw
2017 May 17 | GeeCON | https://2017.geecon.org/ | 🇵🇱 | What's not new in modular Java? | https://www.youtube.com/watch?v=n6H3_KkFZCs
2017 May 16 | Atmosphere | http://2017.atmosphere-conference.com/ | 🇵🇱 | From Zero to Production in 1 Conference Talk Time
2017 May 06 | Java Day Istanbul | https://javaday.istanbul/ | 🇹🇷 | What's not new in modular Java? | https://www.youtube.com/watch?v=p55sKNUQ8o0
2017 Apr 26 | Liferay France Symposium | https://www.liferay.com/fr/web/events-symposium-france | 🇫🇷 | From zero to production in 1 conference talk time | https://www.youtube.com/watch?v=WJHMuu3iJVc
2017 Apr 07 | JPoint | https://jpoint.ru/ | 🇷🇺 | Microservices and Modularity or the difference between treatment and cure! | https://www.youtube.com/watch?v=pkZ9uY9rlpU
2017 Apr 03 | 4Developers | http://2017.4developers.org.pl/ | 🇵🇱 | Fantastic Java contracts - and where to define them?
2017 Mar 18 | Łódź JUG meetup | https://www.meetup.com/Java-User-Group-Lodz/events/238207914/ | 🇵🇱 | Architecture Kata
2017 Mar 11 | JavaSkop | http://jug.mk/event/java-day/2017-03-11-javaskop.html | 🇲🇰 | From zero to production in 1 conference talk time
2017 Mar 09 | Bulgarian JUG meetup | https://jug.bg/events/agile-applications-with-osgi-fundamentals/ | 🇧🇬 | Agile applications with OSGi: Fundamentals!
2017 Mar 01 | Topconf Linz | http://topconf.com/linz-2017/ | 🇦🇹 | What's not new in modular Java?
2017 Feb 11 | Javantura | https://javantura.com/javantura-v4/ | 🇭🇷 | What's not new in modular Java? | https://www.youtube.com/watch?v=4nIhSqqG_P8
2016 Nov 18 | ApacheCon: Core Europe | http://events.linuxfoundation.org/events/apachecon-europe | 🇪🇸 | OSGi for outsiders
2016 Nov 15 | DEVCON | https://web.liferay.com/web/events2016 | 🇩🇪 | Software Craftsmanship in the era of Software Revolution | https://www.youtube.com/watch?v=OfCsp4h0puY
2016 Nov 10 | Devoxx | https://devoxx.be/ | 🇧🇪 | What's not new in modular Java? | https://www.youtube.com/watch?v=gHk_XxRKNiw
2016 Nov 02 | LDSF Dev.Live Sessions | https://www.eventbrite.com/e/devlive-sessions-2016-registration-23823597020# | 🇬🇧 | OSGi Fundamentals
2016 Oct 25 | EclipseCon | https://www.eclipsecon.org/europe2016/ | 🇩🇪 | OSGi for outsiders | https://www.youtube.com/watch?v=hwV0HwwVOy0
2016 Oct 24 | Codemotion Berlin | http://berlin2016.codemotionworld.com/ | 🇩🇪 | What's not new in modular Java? | 🔊 | https://www.voicerepublic.com/talks/what-s-not-new-in-modular-java
2016 Oct 19 | Brussels JUG meetup | https://www.meetup.com/BruJUG/events/234421071/ | 🇧🇪 | Microservices and Modularity or the difference between treatment and cure
2016 Oct 15 | OpenSlava | http://www.openslava.sk/2016/ | 🇸🇰 | Introducing Liferay DXP - from Portal to Platform | https://www.youtube.com/watch?v=MLkar6MBXww
2016 Oct 14 | OpenSlava | http://www.openslava.sk/2016/ | 🇸🇰 | Building Modular OSGi Applications with Liferay DXP
2016 Sep 26 | Liferay Symposium North America | https://web.liferay.com/web/events2016/northamerica | 🇺🇸 | Uncovering the Business Wins in Modularity, Microservices and Other Technical Megatrends
2016 Sep 08 | Łódź JUG meetup | https://www.meetup.com/Java-User-Group-Lodz/events/233394575/ | 🇵🇱 | Agile applications with OSGi: Fundamentals!
2016 Jul 02 | Confitura | http://2016.confitura.pl | 🇵🇱 | What's not new in modular Java? | https://www.youtube.com/watch?v=VsYL9EezaW4
2016 Jun 16 | JBCNconf | http://www.jbcnconf.com/2016 | 🇪🇸 | What's not new in modular Java? | https://www.youtube.com/watch?v=2V8OEtZBBco
2016 May 31 | Liferay France Symposium | https://www.liferay.com/en/web/france2015 | 🇫🇷 | Things you cannot do before 7 | https://www.youtube.com/watch?v=nAit8wRdcrc&index=1
2016 May 31 | Liferay France Symposium | https://www.liferay.com/en/web/france2015 | 🇫🇷 | OSGi Fundamentals | https://www.youtube.com/watch?v=R-VeJLp6pVA
2016 May 26 | jPrime | http://jprime.io/ | 🇧🇬 | What's not new in modular Java? | https://www.youtube.com/watch?v=NKS5VU_r7Bo
2016 May 25 | СофтУни | https://softuni.bg/trainings/1388/microservices-and-modularity | 🇧🇬 | Microservices and Modularity or the difference between treatment and cure
2016 May 20 | I T.A.K.E. Unconference | http://itakeunconf.com/ | 🇷🇴 | Microservices and Modularity or the difference between treatment and cure
2016 Mar 19 | Codemotion Rome | http://rome2016.codemotionworld.com | 🇮🇹 | What's not new in modular Java?
2016 Feb 10 | JFokus | http://www.jfokus.se/ | 🇸🇪 | What's not new in modular Java? | https://www.youtube.com/watch?v=ImRznovfJuM
2016 Jan 14 | Łódź JUG Meetup | https://www.meetup.com/Java-User-Group-Lodz/events/227132299/ | 🇵🇱 | Microservices and Modularity or the difference between treatment and cure | https://www.youtube.com/watch?v=gzAsmQQM0Bs
2015 Nov 16 | Liferay Symposium North America | https://liferay.com/northamerica2015 | 🇺🇸 | Liferay infrastructure as code
2015 Nov 16 | Liferay Symposium North America | https://liferay.com/northamerica2015 | 🇺🇸 | Using Docker & Kubernetes to mange your Liferay deployments
2015 Nov 12 | DEVOXX | http://www.devoxx.be/ | 🇧🇪 | Microservices and Modularity or the difference between treatment and cure | https://www.youtube.com/watch?v=O77777Zy_HE
2015 Nov 05 | LJC Meetup | http://www.meetup.com/Londonjavacommunity/ | 🇬🇧 | Microservices and Modularity or the difference between treatment and cure | https://skillsmatter.com/skillscasts/6985-microservices-and-modularity-or-the-difference-between-treatment-and-cure
2015 Oct 22 | GeeCON Prague | http://2015.geecon.cz/ | 🇨🇿 | Your role in the next release of "World" project! | https://vimeo.com/146805999
2015 Oct 07 | DEVCON | https://liferay.com/devcon2015 | 🇩🇪 | Liferay infrastructure as code | https://www.youtube.com/watch?v=IjBEragveVw
2015 Oct 07 | DEVCON | https://liferay.com/devcon2015 | 🇩🇪 | Using Docker & Kubernetes to mange your Liferay deployments | https://www.youtube.com/watch?v=oelIjNK2a9s
2015 Oct 01 | ApacheCon: Core Europe | http://events.linuxfoundation.org/events/apachecon-core-europe | 🇭🇺 | Microservices and Modularity or the difference between treatment and cure
2015 Sep 19 | JDay | http://www.jday.com.ua/ | 🇺🇦 | Your role in the next release of "World" project! | https://www.youtube.com/watch?v=MudSAQr-b-I
2015 Sep 19 | JDay | http://www.jday.com.ua/ | 🇺🇦 | Microservices and Modularity or the difference between treatment and cure | https://www.youtube.com/watch?v=nTAaU4v-pl4
2015 Jun 30 | Liferay Budapest Tech Meetup | http://www.meetup.com/Liferay-Budapest-Tech-Meetup/events/222957142/ | 🇭🇺 | Microservices and Modularity or the difference between treatment and cure
2015 Jun 17 | Liferay France Symposium | https://www.liferay.com/en/web/france2015 | 🇫🇷 | OSGi to Create Extensible Plugins
2015 May 27 | jPrime | http://jprime.io/ | 🇧🇬 | Microservices and Modularity or the difference between treatment and cure | https://www.youtube.com/watch?v=rK2serMZXoo
2015 May 18 | Atmosphere | http://atmosphere-conference.com/ | 🇵🇱 | Microservices and Modularity or the difference between treatment and cure | https://www.youtube.com/watch?v=Ad5aajcbuKE
2015 Apr 23 | Open Source Day | http://opensourceday.pl/ | 🇵🇱 | Liferay Portal 7 - (micro)services for the enterprise | https://www.youtube.com/watch?v=5V_yP5YVIc4
2015 Apr 20 | 4Developers | http://4developers.org.pl/ | 🇵🇱 | Your role in the next release of "World" project!
2015 Apr 20 | 4Developers | http://4developers.org.pl/ | 🇵🇱 | Microservices and Modularity or the difference between treatment and cure | https://www.youtube.com/watch?v=_3L5raKY6hA
2015 Mar 17 | jDays | http://www.jdays.se/ | 🇸🇪 | Microservices and Modularity or the difference between treatment and cure
2014 Dec 18 | DEV.LIFE | https://www.liferay.com/community/dev.life/home | ONLINE | Developing OSGi plugins for Liferay 6.2 and 7 with Maven | https://www.youtube.com/watch?v=k2qxh7FzfH8
2014 Nov 21 | Liferay Italy Symposium | https://www.liferay.com/web/italy2014/ | 🇮🇹 | OSGi to Create Extensible Plugins | https://www.youtube.com/watch?v=6WQNDm8780o#t=16
2014 Nov 13 | DEVOXX | http://www.devoxx.be/ | 🇧🇪 | Web application performance tuning beyond Xmx | https://www.youtube.com/watch?v=uW9kSCU9jCg
2014 Oct 17 | OpenSlava | http://www.openslava.sk/2014/ | 🇸🇰 | What is a Portal? | https://www.youtube.com/watch?v=lGpapQMJmZY
2014 Jul 05 | Confitura | http://2014.confitura.pl/ | 🇵🇱 | Web application performance tuning beyond Xmx | https://www.youtube.com/watch?v=QKH1kJmjc78
2014 Jun 10 | Liferay France Symposium | http://www.liferay.com/france2014 | 🇫🇷 | Clustering Liferay | https://www.youtube.com/watch?v=JtV4_n5pXGE
2014 May 13 | Open Source Day | http://opensourceday.pl/ | 🇵🇱 | What is a Portal? | https://www.youtube.com/watch?v=I0SsEQNgjdw
2014 Apr 07 | 4Developers | http://2014.4developers.org.pl/pl/ | 🇵🇱 | Multy-channel (Mobile) Delivery Platform
2013 Oct 26 | Mobilization | http://2013.mobilization.pl/agenda/ | 🇵🇱 | Multy-channel (Mobile) Delivery Platform | https://www.youtube.com/watch?v=YPtE59698WY
2011 Oct 18 | Liferay Europe Symposium | https://www.liferay.com/events/liferay-symposiums/europe-2011 | 🇩🇪 | Pluggable mobile device detection
